date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-31 19:47:43,CarpeDonktum,shaunking,50,144,669,"Someone call a Doctor, I agree with Talcum X, I must have Corona Virus. https://twitter.com/shaunking/status/1244968454664400896 …",,,,1245075320136491009,https://twitter.com/CarpeDonktum/status/1245075320136491009
2020-03-31 19:47:37,RepHaleyStevens,,3,14,52,"This is good news. Michigan is getting hit hard by COVID-19 right now, and the National Guard can provide critical humanitarian support during this crisis, from distributing food and medical supplies to helping operate COVID-19 testing facilities. https://www.wxyz.com/news/coronavirus/trump-approves-whitmers-request-for-use-of-national-guard-members-for-humanitarian-purposes …",,,,1245075294425317379,https://twitter.com/RepHaleyStevens/status/1245075294425317379
2020-03-31 19:47:31,gottaluvness69,,0,21,44,"The Ministry of Health wishes to advise that Trinidad and Tobago COVID-19 updates will be sent out at approximately 10am, 4pm & 10pm every day and virtual media conferences will be held daily for the rest of this week (Wednesday 1st to Friday 3rd April 2020)",,,,1245075270761172994,https://twitter.com/gottaluvness69/status/1245075270761172994
2020-03-31 19:47:29,juliachanb,,43,30,631,"hey you, journalist turned covid reporter, how are YOU?",,,,1245075263655800832,https://twitter.com/juliachanb/status/1245075263655800832
2020-03-31 19:47:25,ashkan2013,ddiamond,1,0,0,"When the patients are on ventilators and they plead for treatment and get nothing, they feel they've been abandoned and lose hope. Recovering from Covid-19 already results in severe lung damage so what could be worse. I personally world prefer high dose Vit C IV treatment.",,,,1245075245792481285,https://twitter.com/ashkan2013/status/1245075245792481285
2020-03-31 19:47:14,NNPrezNez,,4,18,26,"Join Us this evening on KTNN 660 AM/101.5 FM for Dikos Nstaaígíí-19 (COVID-19) updates. pic.twitter.com/6kOFVHM3Lw",,,,1245075200485535744,https://twitter.com/NNPrezNez/status/1245075200485535744
2020-03-31 19:47:13,embodiedLabs,,0,9,18,"Thank you to everyone who attended last week’s webinar: ""Remaining Human in the Age of Social Distancing: Caring for People Living with #Dementia during COVID-19"". The recording & transcript are now available on our website here: https://embodiedlabs.com/webinars #gerotwitter #caregivingpic.twitter.com/gSZnFZrLe7",,,#Dementia #gerotwitter #caregivingpic,1245075194290503695,https://twitter.com/embodiedLabs/status/1245075194290503695
2020-03-31 19:47:09,MsAvaArmstrong,,7,118,227,"the COVID-19 has taught us several lessons -- and we had better pay attention. Lesson 1: Way too many products that USA is dependent upon come from China. This needs to change and fast.",,,,1245075178469588994,https://twitter.com/MsAvaArmstrong/status/1245075178469588994
2020-03-31 19:47:08,JoshSmithWJHL,TNDeptofHealth,0,3,8,"On the state's COVID-19 website, I'm now noticing a statewide count of COVID-19 patients who labeled as ""RECOVERED"". Today, the number reported is 121. https://www.tn.gov/health/cedep/ncov.html …https://twitter.com/TNDeptofHealth/status/1245063534268026880 …",,,,1245075174728388613,https://twitter.com/JoshSmithWJHL/status/1245075174728388613
2020-03-31 19:47:07,piersmorgan,,336,229,3476,"Times like this truly reveal people’s true colours. I’ve been delighted to see so many high-profile friends really step up to the #coronavirus fight, and incredibly disappointed by the shockingly stupid & selfish behaviour of others. Wars are a great judge of character.",,,#coronavirus,1245075169024114688,https://twitter.com/piersmorgan/status/1245075169024114688
2020-03-31 19:47:01,NEWS1130,,13,19,24,"A business operator in the Lower Mainland claims his landlord is trying to capitalize on the COVID-19 crisis by demanding higher rents in exchange for payment deferments https://bit.ly/3bJmyyr pic.twitter.com/qVNEtSjs1Q",,,,1245075143799574529,https://twitter.com/NEWS1130/status/1245075143799574529
2020-03-31 19:47:01,mog7546,,19,148,356,"#Oregon vet, 95, recovers from coronavirus Bill Kelly, of McMinnville, finished his recovery Monday at the home he shares with four relatives after being diagnosed with the coronavirus on March 17 #MOGhttps://nypost.com/2020/03/31/oregon-veteran-95-beats-coronavirus-i-survived-guam-i-can-get-through-this-bulls-t/ …",,,#Oregon #MOGhttps,1245075143715586050,https://twitter.com/mog7546/status/1245075143715586050
2020-03-31 19:46:58,RealClownfishTV,,4,13,68,"This is literally everything YouTube has been talking about for YEARS. COVID-19 didn't kill the Direct Market. It just sped up the inevitable. pic.twitter.com/Grfag70mIU",,,,1245075133481566209,https://twitter.com/RealClownfishTV/status/1245075133481566209
2020-03-31 19:46:49,TheDuscianSSG,,1,25,37,"""Good day DuScians! We are aware of the current situation here in Dumaguete with regards to the community quarantine imposed due to the COVID-19 crisis. Most of us are lucky enough to have the capabilities to provide for our own needs during these times but we have (1/4) pic.twitter.com/zKNkurkRrY",,,,1245075096160485380,https://twitter.com/TheDuscianSSG/status/1245075096160485380
2020-03-31 19:46:42,BatesLacrosse,,2,29,163,"- The words ""we're all in this together"" have never meant more. - A link to ""Fighting for Jack Allard"" can be found in our Bio. We thank everyone who has and continues to support Jack, his family, loved ones and teammates; as he battles COVID-19. pic.twitter.com/xt9C37bO9W",,,,1245075064745275394,https://twitter.com/BatesLacrosse/status/1245075064745275394
2020-03-31 19:46:36,AAPSonline,,0,30,31,"""Physicians take the Oath of Hippocrates to use their best medical judgement ... and above all to “Do no harm.” Can Governors who are restricting physicians’ prescription decisions in the COVID 19 pandemic truthfully say the same?"" https://aapsonline.org/why-are-some-governors-blocking-physicians-attempts-to-save-lives-in-coronavirus-pandemic/ …",,,,1245075040397230081,https://twitter.com/AAPSonline/status/1245075040397230081
2020-03-31 19:46:36,BloombergDotOrg,,1,5,18,"Through our #COVID19 Global Response Initiative, we’re supporting action in vulnerable low & middle-income countries with @WHO & @VitalStrat. Today, we hosted 65 leaders from 31 cities at our first Partnership for Healthy Cities’ COVID-19 Response Webinar.https://bloombg.org/2R0oRFs",,@WHO @VitalStrat,#COVID19,1245075039575310340,https://twitter.com/BloombergDotOrg/status/1245075039575310340
2020-03-31 19:46:25,CiscoCotto,,1,9,13,"BREAKING: Governor Pritzker extends the stay at home order, including closing schools, until April 30th. 937 new COVID-19 cases and 26 new deaths. Pritzker is speaking live now on @WBBMNewsradio 780AM/105.9FM and the link below.https://www.radio.com/wbbm780/listen",,@WBBMNewsradio,,1245074994486546432,https://twitter.com/CiscoCotto/status/1245074994486546432
2020-03-31 19:46:25,dsam4a,jacobinmag,1,8,36,"“Even if we had an adequate supply of COVID-19 testing kits, we’d have no institution to administer them freely to millions of people. Private insurers are an immediate obstacle. Our insurance system is forcing people to choose between seeking care and drowning in bills.” https://twitter.com/jacobinmag/status/1245065324501721091 …",,,,1245074994322763776,https://twitter.com/dsam4a/status/1245074994322763776
2020-03-31 19:46:20,PlugSheeg,,1,2,32,"Whenever someone passes away from Covid-19 in a hospital, I assume 9/10 it’s by themselves without their loved ones. That’s agony and pain.",,,,1245074972684492805,https://twitter.com/PlugSheeg/status/1245074972684492805
2020-03-31 19:46:19,trumptrain1111,,17,220,171,"COVID-19 Questions that Need to be Asked: R people really dieing from Chinese virus or r they dieing from their underlying illness & also had #COVIDー19? @Liz_Wheeler had an interesting conversation on @OANN last night! Check it out! #trumptrain1111https://youtu.be/j2K3ouVDtzA",,@Liz_Wheeler @OANN,#COVIDー19 #trumptrain1111https,1245074969219993600,https://twitter.com/trumptrain1111/status/1245074969219993600
2020-03-31 19:46:17,jessicaroberts,,11,11,46,"So, can we talk about longer-term risks to progress on active transportation from COVID-19? I want to hear your thoughts. [thread]",,,,1245074960470573056,https://twitter.com/jessicaroberts/status/1245074960470573056
2020-03-31 19:46:16,BrianEntin,,2,42,72,"City of Miami is now offering in-home COVID-19 testing for residents 45 and over with symptoms who do not have access to transportation or are disabled. Call 305-960-5050 for info. Thanks for the heads up on this @dislaw",,@dislaw,,1245074955664064517,https://twitter.com/BrianEntin/status/1245074955664064517
2020-03-31 19:46:13,iihtishamm,,58,85,1121,"Breaking News: A 13-year-old boy who tested positive for coronavirus has died . #covid19UK",,,#covid19UK,1245074942313537536,https://twitter.com/iihtishamm/status/1245074942313537536
2020-03-31 19:46:04,NYDailyNews,,55,178,479,"Call for N.Y. to raise taxes on ultra-rich instead of cutting Medicaid during coronavirus “There are people who have the ability to help us get through this, and these are ultra-rich folks,” NYC Public Advocate Jumaane Williams said. https://trib.al/apa8n0n",,,,1245074905617567749,https://twitter.com/NYDailyNews/status/1245074905617567749
2020-03-31 19:46:03,MDGC1922,,1,3,28,"Covid-19 closure update #7. Chief Operating Officer, @TomSchellenberg gives a tip to help manage working from home ""in close proximity to your loved ones on a very regular basis.""pic.twitter.com/60ZNlDVXkM",,@TomSchellenberg,#7,1245074899707686912,https://twitter.com/MDGC1922/status/1245074899707686912
2020-03-31 19:46:02,Ecolab,,1,11,18,"Does #COVID-19 spread through food? Public health officials do not believe COVID-19 is spreading through consuming food. However, our experts recommend you still ensure proper #foodsafety practices. Learn more: https://bit.ly/3dGr4PP pic.twitter.com/OrHzumXiZu",,,#COVID #foodsafety,1245074896935358467,https://twitter.com/Ecolab/status/1245074896935358467
2020-03-31 19:46:01,NkirukaNistoran,,0,70,29,"IPOB reveal next step in fight against COVID-19 in Biafra-land IPOB has said that, available statistics show that the most vulnerable and at risk are the aged, these are our parents, uncles, aunties and grandparents..., #COVID19 #StaySafe #Biafrahttps://nkirukanistoran.com/ipob-reveal-next-step-in-fight-against-covid-19-in-biafra-land/ …",,,#COVID19 #StaySafe #Biafrahttps,1245074891398840320,https://twitter.com/NkirukaNistoran/status/1245074891398840320
2020-03-31 19:45:57,JeanDmello,MangaloreCity,1,15,28,"How do we say India first and blame tukde tukde gang, when states block their borders this way. Covid-19 patients are victims not villains. Ambulances cannot go through - is plain cruel, inhuman. https://twitter.com/MangaloreCity/status/1244986429312135170 …",,,,1245074877188431875,https://twitter.com/JeanDmello/status/1245074877188431875
2020-03-31 19:45:56,nerdist,,0,11,32,"Want to help hospitals in need during the COVID-19 outbreak? Consider homemade surgical masks. https://nerdist.com/article/diy-surgical-face-masks-coronavirus/ …",,,,1245074872922972166,https://twitter.com/nerdist/status/1245074872922972166
2020-03-31 19:45:53,SimonEvenett,,6,65,135,"London calling: UK removes import tariffs and VAT on COVID-19 medical equipment. This is the type of Global Britain I can relate to. Some abolished tariffs were as high as 12% https://www.gov.uk/government/news/chancellor-waives-duties-and-vat-on-vital-medical-imports …",,,,1245074857475354625,https://twitter.com/SimonEvenett/status/1245074857475354625
2020-03-31 19:45:53,people,,16,105,881,"See How Lea Michele ‘Finds Some Peace’ While Social Distancing Amid Coronavirus Outbreak http://peoplem.ag/lwzg5x5",,,,1245074857378877441,https://twitter.com/people/status/1245074857378877441
2020-03-31 19:45:48,CochranShow,,170,930,2985,"McConnell says the Gov. was too distracted by impeachment to handle coronavirus How'd that go? Staff: Senator-experts are saying we must prepare for a coronavirus pandemic! McConnell: Not now! Im abusing my power to protect the President! #Mitchpleasehttps://www.washingtonpost.com/politics/mcconnell-claims-impeachment-diverted-the-attention-of-trump-administration-from-coronavirus-response/2020/03/31/6cd84128-736f-11ea-a9bd-9f8b593300d0_story.html …",,,#Mitchpleasehttps,1245074839402053633,https://twitter.com/CochranShow/status/1245074839402053633
2020-03-31 19:45:42,RealGM,,1,15,26,"Lakers Complete 14-Day Home Isolation, All Players Now Symptom-Free Of COVID-19 https://basketball.realgm.com/wiretap/257747/Lakers-Complete-14-Day-Home-Isolation-All-Players-Now-Symptom-Free-Of-COVID-19 …",,,,1245074812671754245,https://twitter.com/RealGM/status/1245074812671754245
2020-03-31 19:45:42,AngrierWHStaff,,378,483,3411,"I know the daily coronavirus narcissism rallies at the White House are a beating, but you should tune in today — Fauci and Birx are both expected to discuss the current projections in detail.",,,,1245074812126539776,https://twitter.com/AngrierWHStaff/status/1245074812126539776
2020-03-31 19:45:40,RwandaYouth,LamechSenyonjo,4,13,26,"The National Youth Council urges the youth to demonstrate their role in preventing the spread of COVID-19 by being the 1st to comply with State regulations. Students are also advised to take advantage of this opportunity to revise & take new courses that are provided Online. pic.twitter.com/BlsTuJv7yK",,,,1245074806262976513,https://twitter.com/RwandaYouth/status/1245074806262976513
2020-03-31 19:45:35,regionofpeel,,4,21,17,"Peel Public Health has learned of the first death in Peel related to COVID-19. A man in his 70s with underlying health conditions, he was a Brampton resident and treated at William Osler Health System.",,,,1245074784314175494,https://twitter.com/regionofpeel/status/1245074784314175494
2020-03-31 19:45:14,bakoff333,,69,667,505,"After Congressional Coronavirus Meetings, Pelosi Bought $5 Million in Amazon Stock Before U.S. Retailers Were Forced to Close; And She Already Made Millions Will AG Barr also be investigating Pelosi? ⁦ @TheJusticeDept⁩https://truepundit.com/after-congressional-coronavirus-meetings-pelosi-bought-5-million-n-amazon-stock-before-u-s-retailers-were-forced-to-close-and-she-already-made-millions/ …",,@TheJusticeDept,,1245074696808345600,https://twitter.com/bakoff333/status/1245074696808345600
2020-03-31 19:45:13,sharonfterry,,0,6,13,"Your hands are washed. You are physically distant. Now power the fight to end COVID-19. Share your experiences to help scientists understand COVID-19 and how communities can best prepare for the future. Join us in the #FightToEndCovid! #covid19responsehttp://www.fighttoendcovid.com/",,,#FightToEndCovid #covid19responsehttp,1245074692144345095,https://twitter.com/sharonfterry/status/1245074692144345095
2020-03-31 19:45:09,whooshnoise,ResYrgens,12,31,1780,"Believe in them? like ghosts? They don’t put stickers on their trucks like wannabe militiamen or open carry like arrogant idiots looking to get shot lol Look at the covid response: southern folks kill each other more than anything, it’s not like it would a hard-fought win",,,,1245074676130492422,https://twitter.com/whooshnoise/status/1245074676130492422
2020-03-31 19:45:09,theintercept,,2,62,86,"The EPA’s decision to suspend many of the normal requirements for pollution control may put polluted communities at particular risk from Covid-19 even as the virus spread around the country. https://interc.pt/2Uyp6tt",,,,1245074673500590081,https://twitter.com/theintercept/status/1245074673500590081
2020-03-31 19:45:07,USNationalGuard,,15,100,314,". @CTNationalGuard Soldiers have helped turn a 175,000-square-foot warehouse into a primary distribution center for medical supplies in the state’s response to the COVID-19 pandemic. https://ngpa.us/8601",,@CTNationalGuard,,1245074668253589506,https://twitter.com/USNationalGuard/status/1245074668253589506
2020-03-31 19:45:05,BrennanSpiegel,,1,7,21,""" #COVID19 Is #NotJustCough: Is Diarrhea A COVID-19 Symptom? Coronavirus Reach May Extend Beyond the Lungs."" @inversedotcom covers our new study in #AmJGastro examining the clinical features and outcomes of COVID-related diarrhea: https://www.inverse.com/mind-body/covid-is-not-just-cough …",,@inversedotcom,#COVID19 #NotJustCough #AmJGastro,1245074658807803904,https://twitter.com/BrennanSpiegel/status/1245074658807803904
2020-03-31 19:45:03,ShowtimeForum,,1,13,91,"“The Lakers players today completed the 14-day home isolation that was prescribed by team physicians, and the players are all currently symptom-free of COVID-19.” Via: @LakersReporter | #Lakeshowpic.twitter.com/TrADehsdpv",,@LakersReporter,#Lakeshowpic,1245074648330465280,https://twitter.com/ShowtimeForum/status/1245074648330465280
2020-03-31 19:45:01,FCNL,,1,9,20,"""The U.S. government now is fighting a war against COVID-19. But, if the past two decades have taught us anything, we should know that “war” is the wrong metaphor and our military is the wrong tool."" THIS. The militaristic mindset does us zero good. https://buff.ly/2WYxUdy",,,,1245074640713789441,https://twitter.com/FCNL/status/1245074640713789441
2020-03-31 19:44:47,KiwiVeritas,,20,33,58,"New Zealand – the “land of the long white cloud” – has evolved into a police state overnight amid the fallout of Covid-19, with people now being encouraged to dob in fellow Kiwis who flout lockdown rules... https://www.rt.com/op-ed/484609-new-zealand-coronavirus-police-state/ …",,,,1245074581494235136,https://twitter.com/KiwiVeritas/status/1245074581494235136
2020-03-31 19:44:45,kevinson_mwangi,,1,17,32,"Visualizing changes in COVID-19 confirmed cases across Eastern Africa using #rstatspic.twitter.com/QOYRKMJQoG",,,#rstatspic,1245074573814640640,https://twitter.com/kevinson_mwangi/status/1245074573814640640
2020-03-31 19:44:44,BBCBreaking,,646,3222,5364,"A 13-year-old boy who tested positive for coronavirus has died, says London's King's College Hospital Trust https://bbc.in/3dDKyEV",,,,1245074571633594369,https://twitter.com/BBCBreaking/status/1245074571633594369
2020-03-31 19:44:43,compoundchem,,13,455,559,"Here are four ways to destroy #coronavirus – and the science behind how they work: https://www.compoundchem.com/2020/03/31/destroy-coronavirus/ … #COVID19 #WashYourHandspic.twitter.com/rpSIS52hid",,,#coronavirus #COVID19 #WashYourHandspic,1245074565736382465,https://twitter.com/compoundchem/status/1245074565736382465
2020-03-31 19:44:38,xoxoshayg,,0,15,23,"Sending love and prayers to anyone who has lost their job, been put on furlough, struggling significantly, who has sick family/friends or deceased family/friends due to Covid-19. My heart is with you.",,,,1245074545473728513,https://twitter.com/xoxoshayg/status/1245074545473728513
2020-03-31 19:44:35,melissarohlin,,7,3,75,"The Lakers completed the 14-day quarantine. All players are currently symptom-free of COVID-19, according to the Lakers.",,,,1245074533821734912,https://twitter.com/melissarohlin/status/1245074533821734912
2020-03-31 19:44:33,UPTown_NG,,1,19,17,"U P D A T E: Nigeria has lost one of its top medical doctors in the diaspora, Alfa Sa'adu, who was in the United Kingdom taking care of persons infected with COVID-19, also called CORONAVIRUS. Some of those who know the medical doctor are currently mourning him on social media. pic.twitter.com/1nDaqf01kH",,,,1245074521985634307,https://twitter.com/UPTown_NG/status/1245074521985634307
2020-03-31 19:44:30,Davekav_advice,,0,20,19,"I'll be doing an online talk as part of @DroghedaChamber breakfast briefing series on Friday at 8.45am Budgeting Smarter - How you can improve your financial stability in these challenging COVID-19 times Check chamber site and emails for log in details #LouthChat #EMS4Safetypic.twitter.com/H6pNIkC06R",,@DroghedaChamber,#LouthChat #EMS4Safetypic,1245074511692804096,https://twitter.com/Davekav_advice/status/1245074511692804096
2020-03-31 19:44:28,confessions_uwi,,34,44,382,"Met this girl from law on tinder. She had a relative who was an imported case of COVID 19. As a result she contracted it as well. However she was still horny as was I. So we arranged and ended up fucking Saturday gone. Just like HIV, COVID 19 is a mindset. - STA",,,,1245074504080150530,https://twitter.com/confessions_uwi/status/1245074504080150530
2020-03-31 19:44:28,ferretthimself,,2,8,44,"I'm speaking personally, but if you post some April Fool's joke about COVID-19 or some other panic/false-hope-inducing bit of ""fun,"" I'm gonna block you and not worry about it. The world's in enough trauma right now without fake trauma.",,,,1245074503543160833,https://twitter.com/ferretthimself/status/1245074503543160833
2020-03-31 19:44:21,Orcusa1,,40,455,292,"The Kennedy Center plans to furlough 60% of their full time staff. They've already furloughed 725 part-time employees This is after they received $25 MILLION from the Coronavirus stimulus bill! Rt if you agree this is discusting Please follow @Orcusa1https://www.washingtonian.com/2020/03/31/the-kennedy-center-will-furlough-60-percent-of-its-staff/ …",,@Orcusa1https,,1245074474304704516,https://twitter.com/Orcusa1/status/1245074474304704516
2020-03-31 19:44:21,DilleyShow,,92,217,580,"""Yes, we're doing everything we can to fight the Coronavirus... it effects everyone. I haven't been able to wear my gimp mask in weeks."" -Gov Cuomo Probaby pic.twitter.com/37sO8YnXmu",,,,1245074473016897537,https://twitter.com/DilleyShow/status/1245074473016897537
2020-03-31 19:44:19,ccbandit4resist,,0,12,11,"CDC Answers All Your Questions & Concerns: (printable) What To Do When You Are Sick When To Seek Medical Tx Protocol When To De-Isolate Yourself LEGIT FACTS Coronavirus Disease 2019 (COVID-19) https://www.cdc.gov/coronavirus/2019-ncov/if-you-are-sick/steps-when-sick.html … via @CDCgov",,@CDCgov,,1245074466557906944,https://twitter.com/ccbandit4resist/status/1245074466557906944
2020-03-31 19:44:17,vermontgmg,,8,9,22,"As the American death toll of COVID-19 passes that of 9/11, I wrote about why this crisis is dwarfing the leaders confronting it. None have all four of the ingredients to be successful: Opportunity, boldness, frankness, & capability. https://www.wired.com/story/covid-19-is-our-911-who-will-be-our-rudy-giuliani/ …",,,,1245074457464573953,https://twitter.com/vermontgmg/status/1245074457464573953
2020-03-31 19:44:04,MerakiBella,,8,8,24,"In a matter of months, CA will be hit with wildfires. What will this do to the lung capacity of the healthy, those with asthma and other pulmonary issues, & our response capacity amid COVID-19? What are the cascading impacts to your jurisdiction?",,,,1245074401118179328,https://twitter.com/MerakiBella/status/1245074401118179328
2020-03-31 19:43:57,OttenbergEve,,3,37,66,"Over 45 countries asked Cuba for interferon alpha 2b, the anti-covid-19 drug. Indigenous Canadians asked their govt, and were refused. Ideology so blinds Canada and the US, that as the rest of the world's covid patients get this treatment, North Americans die for capitalism.",,,,1245074372269936640,https://twitter.com/OttenbergEve/status/1245074372269936640
2020-03-31 19:43:40,hilmonstah,,2,22,61,"Jay Sweet's quote about @Newportfolkfest + @NewportJazzFest's COVID-19 relief fund that sums it up: ""We don’t use the term FAMILY lightly. You either get it or you don’t. There are so many that don’t, but the ones that do, I have to be there for them."" https://www.billboard.com/articles/news/9347282/newport-folk-jazz-festival-covid-19-relief-fund-interview …",,@Newportfolkfest @NewportJazzFest,,1245074303353344000,https://twitter.com/hilmonstah/status/1245074303353344000
2020-03-31 19:43:32,fionamflanagan1,,5,17,25,"Here is further confirmation from the Office for National Statistics. It clearly states that Covid-19 will not always be the main CAUSE of death even though it is mentioned. pic.twitter.com/1xRa3VeDnQ",,,,1245074269895372801,https://twitter.com/fionamflanagan1/status/1245074269895372801
2020-03-31 19:43:32,wsbtv,,19,39,198,"90 year old with COVID-19 says no to ventilator, said, ‘Keep it for the younger ones’: https://2wsb.tv/3bDFX3E pic.twitter.com/fSPAhidnTa",,,,1245074268012060676,https://twitter.com/wsbtv/status/1245074268012060676
2020-03-31 19:43:23,Framingham_MA,,2,7,3,"*COVID-19 UPDATE* Nineteen Additional Framingham Residents Test Positive for COVID-19, Bringing Total to 77; City Confirms Second Fatality Related to COVID-19 Late fees on Excise Bills delayed until May 4, 2020 More info: https://www.framinghamma.gov/CivicAlerts.aspx?AID=2049 …pic.twitter.com/hKiaDdcwTu",,,,1245074231588720643,https://twitter.com/Framingham_MA/status/1245074231588720643
2020-03-31 19:43:17,mattdelong,,1,3,5,"Both Minnesota COVID-19 patients whose deaths were announced today lived in Hennepin County, according to MDH. One was 83, died in hospital. Other was 73 and died at home. Neither were residents of long-term care facilities. Hennepin County now has 8 COVID-19 deaths.",,,,1245074205529513986,https://twitter.com/mattdelong/status/1245074205529513986
2020-03-31 19:43:16,NorbertElekes,,30,237,768,"Latest coronavirus deaths in India: - 68-year-old man in Kerala - 68-year-old Filipino in Maharashtra - 65-year-old man in Punjab - 50-year-old man in Maharashtra - 49-year-old woman in MP - 48-year-old woman in West Bengal",,,,1245074199296819203,https://twitter.com/NorbertElekes/status/1245074199296819203
2020-03-31 19:43:12,FDNY,,0,17,59,"FDNY Chief of EMS Operations Lillian Bonsignore visited with members at #Station20 in the Bronx to thank them for their outstanding work during the city's COVID-19 response. Read more: http://bit.ly/39y52ve pic.twitter.com/af9rGJgls6",,,#Station20,1245074182502780928,https://twitter.com/FDNY/status/1245074182502780928
2020-03-31 19:43:11,lpafridi,ANHDNYC,1,23,29,"Here’s our map looking at frontline workers, positive COVID-19 cases, and rent burden. Restaurant workers, healthcare workers, delivery and maintenance workers, among others, are putting their lives at risk while still worrying about their next paycheck and how to pay their rent. https://twitter.com/ANHDNYC/status/1245068758902878214 …",,,,1245074181403934721,https://twitter.com/lpafridi/status/1245074181403934721
2020-03-31 19:43:11,ProtecttheFaith,,1,12,25,"Today's COVID-19 daily round up of Catholic news. Atheist Italian doctor converts during pandemic Bishop Zubik bans confession being held in parking lots Little Sisters of the Poor ask a million families to pray the rosary everyday to end the pandemic https://viralcatholic.com/covid-19-daily-round-up-of-catholic-news-31st-march-2020/ …pic.twitter.com/1u6R3ZGl4p",,,,1245074179386458112,https://twitter.com/ProtecttheFaith/status/1245074179386458112
2020-03-31 19:43:02,mrbrownsauce,,23,326,637,"To explain our rationale... COVID-19 seems to present as 2 phenotypes: initially high compliance with poor V/Q match and low recruitability, ‘dry’ lungs; versus subsequent low compliance, ‘wet’ lungs, potentially recruitable.",,,,1245074143638360064,https://twitter.com/mrbrownsauce/status/1245074143638360064
2020-03-31 19:43:01,johndurant,johndurant,2,5,62,"In my 2018 wedding toast to my brother-in-law, I joked that our family was drafting him for the upcoming zombie apocalypse. Cause he can build or repair just about anything, and the rest of us can't. Now he's on the front lines at Ford prototyping PPE in fight against COVID-19. https://twitter.com/johndurant/status/1245072187716816896 …",,,,1245074139666239493,https://twitter.com/johndurant/status/1245074139666239493
2020-03-31 19:42:58,ClinpsychLucy,,2,20,69,"‘Tackle climate crisis and poverty with zeal of Covid-19 fight, scientists urge’. If the government can reverse austerity overnight, we can also fight poverty, inequality and climate change. https://www.theguardian.com/world/2020/mar/28/coronavirus-tackle-climate-crisis-and-poverty-with-zeal-of-covid-19-fight-scientists-urge …",,,,1245074126081003521,https://twitter.com/ClinpsychLucy/status/1245074126081003521
2020-03-31 19:42:56,JPaulJones1,,54,508,1087,"#Mitchplease So, let me get this straight Impeachment distracted the conservatives from preparing for corona virus But apparently did not distract them from DUMPING THEIR SHARES BEFORE THE STOCK MARKET TANKED Sure. #Mitchpleasepic.twitter.com/D3wTzbd5hH",,,#Mitchplease #Mitchpleasepic,1245074117599965184,https://twitter.com/JPaulJones1/status/1245074117599965184
2020-03-31 19:42:44,dani_g_3,,33,326,879,"In light of how poorly the American government has responded to the COVID-19 pandemic, I decided to look into some things that the US is still #1 in! Thread:",,,#1,1245074067566231557,https://twitter.com/dani_g_3/status/1245074067566231557
2020-03-31 19:42:42,OANN,,79,422,1171,"Sen. McConnell says Democrat impeachment push diverted attention of government from COVID-19 threat - https://www.oann.com/sen-mcconnell-says-democrat-impeachment-push-diverted-attention-of-government-from-covid-19-threat/ … #OANNpic.twitter.com/b1lKqJJDZd",,,#OANNpic,1245074059009773569,https://twitter.com/OANN/status/1245074059009773569
2020-03-31 19:42:42,richardzussman,,1,21,17,"Interesting new service just launched by the province. New website will match parents on the front lines of B.C.'s COVID-19 response and have children up to five years old with child care spots. Call 1 888 338-6622 or visit http://www.gov.bc.ca/essential-service-child-care …. #bcpoli",,,#bcpoli,1245074058334490624,https://twitter.com/richardzussman/status/1245074058334490624
2020-03-31 19:42:41,Kaimandante,,2,5,19,"How long before someone writes this article: Why losing everything due to Covid-19 is actually good for you [but definitely not me] Written by a Thomas Friedman type",,,,1245074052689072128,https://twitter.com/Kaimandante/status/1245074052689072128
2020-03-31 19:42:17,Criterion,,25,1424,2973,"More than 150 independent movie theaters across the country have closed to slow the spread of COVID-19. We’ve set up a short-term relief fund to help them survive until it's safe for them to open their doors. https://www.gofundme.com/f/Art-House-America …",,,,1245073954743767040,https://twitter.com/Criterion/status/1245073954743767040
2020-03-31 19:42:10,thedailytexan,,3,124,313,"New: Seven UT employees and 38 students have tested positive, been presumed positive or are self-reporting a case of COVID-19 as of March 31, according to @UTAustin.",,@UTAustin,,1245073924943118344,https://twitter.com/thedailytexan/status/1245073924943118344
2020-03-31 19:41:53,TinaSfon,,3,29,31,"Illinois is still within its hospital capacity, but about 35% of total ICU beds are occupied & 24% of ventilators are being used by COVID-19 patients: ""From all the modeling that we've seen, our greatest risk of hitting capacity isn't right now. But weeks from now,"" Pritzker says",,,,1245073854709616640,https://twitter.com/TinaSfon/status/1245073854709616640
2020-03-31 19:41:49,CharlotteHawkns,,196,156,3397,"Heartbreaking to hear that a 13 year-old boy has died from coronavirus - the youngest in the UK so far. And his family apparently couldn’t be near him",,,,1245073834170028033,https://twitter.com/CharlotteHawkns/status/1245073834170028033
2020-03-31 19:41:46,MarkCutts,,0,17,38,"In a statement to the Security Council ⁦ @UNReliefChief⁩ Mark Lowcock warned that the ten confirmed cases of COVID-19 in Syria could be just the “tip of the iceberg” of an outbreak that could have a devastating impact on communities across the country https://reliefweb.int/report/syrian-arab-republic/under-secretary-general-humanitarian-affairs-and-emergency-relief-102 …",,@UNReliefChief,,1245073823352971273,https://twitter.com/MarkCutts/status/1245073823352971273
